	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa.phy	Gene_0007	Gene_0016	Gene_0017	Gene_0020	Gene_0035	Gene_0037	Gene_0041	Gene_0044	Gene_0045	Gene_0053	Gene_0058	Gene_0059	Gene_0062	Gene_0063	Gene_0064	Gene_0066	Gene_0068	Gene_0070	Gene_0073	Gene_0076	Gene_0084	Gene_0086	Gene_0088	Gene_0090	Gene_0098	Gene_0105	Gene_0120	Gene_0123	Gene_0128	Gene_0129	Gene_0131	Gene_0135	Gene_0140	Gene_0141	Gene_0143	Gene_0144	Gene_0146	Gene_0152	Gene_0156	Gene_0158	Gene_0169	Gene_0171	Gene_0177	Gene_0180	Gene_0181	Gene_0208	Gene_0251	Gene_0253	Gene_0257	Gene_0268	Gene_0272	Gene_0277	Gene_0278	Gene_0281	Gene_0289	Gene_0305	Gene_0311	Gene_0314	Gene_0315	Gene_0319	Gene_0327	Gene_0328	Gene_0340	Gene_0346	Gene_0348	Gene_0372	Gene_0379	Gene_0380	Gene_0384	Gene_0390	Gene_0394	Gene_0395	Gene_0401	Gene_0407	Gene_0411	Gene_0412	Gene_0414	Gene_0415	Gene_0443	Gene_0446	Gene_0450	Gene_0455	Gene_0470	Gene_0487	Gene_0511	Gene_0513	Gene_0519	Gene_0524	Gene_0529	Gene_0536	Gene_0541	Gene_0542	Gene_0557	Gene_0563	Gene_0565	Gene_0568	Gene_0576	Gene_0601	Gene_0608	Gene_0614	Gene_0622	Gene_0623	Gene_0624	Gene_0625	Gene_0626	Gene_0629	Gene_0639	Gene_0641	Gene_0644	Gene_0645	Gene_0651	Gene_0652	Gene_0654	Gene_0657	Gene_0658	Gene_0664	Gene_0667	Gene_0668	Gene_0674	Gene_0678	Gene_0681	Gene_0687	Gene_0690	Gene_0691	Gene_0695	Gene_0696	Gene_0703	Gene_0709	Gene_0727	Gene_0741	Gene_0745	Gene_0766	Gene_0773	Gene_0786	Gene_0787	Gene_0793	Gene_0802	Gene_0806	Gene_0807	Gene_0808	Gene_0813	Gene_0819	Gene_0822	Gene_0834	Gene_0835	Gene_0843	Gene_0857	Gene_0873	Gene_0874	Gene_0894	Gene_0895	Gene_0896	Gene_0904	Gene_0909	Gene_0910	Gene_0912	Gene_0917	Gene_0920	Gene_0921	Gene_0925	Gene_0927	Gene_0930	Gene_0933	Gene_0941	Gene_0942	Gene_0945	Gene_0947	Gene_0950	Gene_0951	Gene_0958	Gene_0963	Gene_0964	Gene_0966	Gene_0969	Gene_0974	Gene_0975	Gene_0983	Gene_0989
Ephydatia_muelleri	0.1590	0.0000	0.0000	0.0026	0.0749	0.0000	0.0000	0.0284	1.0000	0.0000	1.0000	0.0000	0.0033	1.0000	0.0000	0.0120	0.0471	0.1350	1.0000	0.0000	0.0000	0.0234	0.0000	0.0065	0.0000	0.0060	1.0000	0.0656	1.0000	1.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0063	0.0240	0.0000	1.0000	1.0000	1.0000	0.0078	0.0000	0.0000	0.0038	0.0000	0.0000	0.3466	0.0303	0.0065	1.0000	0.0057	1.0000	0.0026	0.0095	0.0024	0.0000	1.0000	1.0000	0.3083	0.0000	0.0045	1.0000	0.0000	0.0000	0.0061	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.7050	0.0034	0.0000	0.0000	0.1397	1.0000	0.0000	0.0000	0.0035	1.0000	0.0025	1.0000	0.0133	0.0079	0.0179	0.0288	0.0031	0.0080	0.0078	0.0000	0.0000	0.3257	0.0072	0.0000	0.0014	0.0000	0.0078	0.0316	0.0067	0.0061	0.0000	0.0163	0.0000	0.0000	0.0000	0.0169	0.0000	0.1848	0.0086	0.0051	1.0000	0.0088	1.0000	0.0066	0.0000	1.0000	0.0506	0.0042	0.0183	1.0000	0.1385	0.0141	0.0055	0.0113	0.0102	0.0000	0.0044	0.0043	0.0037	0.0000	0.0000	0.0000	1.0000	0.0323	0.0440	0.0000	0.0179	1.0000	0.0033	0.0000	1.0000	0.0250	0.0102	0.0086	0.0078	0.0000	0.0000	0.0098	0.0000	0.4464	0.0000	1.0000	0.0029	0.0120	0.0147	1.0000	1.0000	0.0311	0.0059	0.0611	0.0068	0.0190	0.0000	0.0033	1.0000	0.0000	0.0526	0.0049	0.0295	0.0090	0.0000	0.0000	0.0054	0.0000	1.0000	0.0000	0.0089
Amphimedon_queenslandica	0.1610	0.0000	0.3566	0.0026	0.2003	0.0151	0.0000	0.0852	0.0123	0.0047	0.0267	0.0000	0.0132	1.0000	0.0000	0.0120	0.0785	0.1941	0.0203	0.0435	0.1094	0.3099	0.0000	0.0065	0.0000	0.0389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.2925	0.1022	0.0244	0.0125	0.0080	0.1811	0.0208	0.0179	0.0192	0.0078	0.0000	0.1246	0.2077	0.0000	0.0000	0.0052	0.0303	1.0000	0.0178	0.0400	0.0000	0.5172	0.4667	0.0049	0.0000	0.0000	0.7065	0.0083	0.0000	0.0452	0.0074	0.0000	0.0000	1.0000	0.0066	1.0000	0.2312	0.0069	0.2366	0.0374	0.0050	1.0000	0.0063	0.0000	0.0074	0.0160	0.0000	0.0000	0.0140	0.0708	0.2292	0.0966	0.2824	0.0079	0.0328	0.1614	0.0464	0.0080	0.0078	0.0000	0.0000	0.1590	0.0380	0.0000	0.0000	0.0074	0.0078	1.0000	1.0000	0.0061	0.5870	1.0000	0.0450	0.0120	0.0000	0.0226	0.0461	0.2541	0.0000	0.0051	0.2120	0.0088	0.0098	0.0066	0.0618	0.0000	0.0570	0.5021	0.0183	1.0000	0.4492	0.0070	0.0028	0.2449	1.0000	0.5930	0.0480	1.0000	0.0037	0.1864	0.0154	0.0023	0.0070	0.0323	0.0440	0.0000	0.0179	0.0000	0.0130	0.0000	0.0000	0.0250	0.1421	0.0043	0.0078	0.0565	0.3117	0.2338	0.3784	1.0000	0.1786	0.0000	0.0174	0.0000	0.0147	0.0179	1.0000	0.0062	0.1657	0.0458	0.0023	0.0190	0.0000	0.1163	1.0000	0.0000	0.0526	0.0049	0.5793	0.1141	0.0000	0.0000	0.5514	0.0773	0.0105	0.0000	0.0178
Pseudospongosorites_suberitoides	0.7799	1.0000	1.0000	0.7726	1.0000	1.0000	1.0000	1.0000	0.0123	0.2419	0.0267	0.0000	0.8218	0.5401	0.0000	1.0000	0.3089	1.0000	0.3446	1.0000	1.0000	0.1345	1.0000	0.1993	0.0000	1.0000	1.0000	1.0000	0.2179	0.0000	1.0000	0.7659	0.2806	1.0000	1.0000	0.5625	1.0000	0.4646	0.0625	1.0000	0.0192	0.5859	0.4414	0.7632	0.5538	1.0000	0.3376	1.0000	0.0606	0.7677	0.0888	1.0000	1.0000	1.0000	0.0905	0.8058	0.0000	0.0219	1.0000	0.7750	0.6260	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7352	1.0000	0.1570	0.1069	0.3850	1.0000	0.0160	0.1351	1.0000	1.0000	1.0000	0.5919	1.0000	1.0000	0.1186	1.0000	1.0000	1.0000	0.2590	0.7433	1.0000	0.0236	1.0000	1.0000	1.0000	1.0000	1.0000	0.1875	0.5684	0.6154	0.0613	1.0000	0.2520	1.0000	0.0000	1.0000	0.5706	0.1711	1.0000	0.3966	0.1472	1.0000	0.0088	1.0000	0.1711	0.0899	0.5225	1.0000	1.0000	0.6098	1.0000	1.0000	1.0000	1.0000	0.8844	1.0000	0.2035	1.0000	1.0000	1.0000	1.0000	0.8462	0.9182	1.0000	0.0323	0.0440	1.0000	0.1161	0.0100	1.0000	1.0000	1.0000	0.4750	0.7005	1.0000	0.0078	1.0000	1.0000	1.0000	0.8266	1.0000	1.0000	1.0000	1.0000	0.0000	0.0147	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0190	0.2742	1.0000	1.0000	0.0000	1.0000	0.0049	1.0000	1.0000	0.0000	0.3481	0.1351	1.0000	0.0316	1.0000	1.0000
Rhizopus_oryzae	0.2905	0.0000	0.0000	0.4780	0.0014	0.0027	0.0424	0.4034	0.0247	1.0000	0.0000	0.0000	0.1089	0.1314	0.0303	0.0120	0.1047	1.0000	0.1149	1.0000	0.0052	0.3684	0.1914	0.0458	0.1094	0.0359	0.0208	0.4754	0.3013	0.0000	0.0000	1.0000	0.0553	0.3285	0.1829	0.0000	1.0000	1.0000	0.0208	1.0000	0.0128	0.0938	1.0000	0.2336	1.0000	0.1159	0.0000	0.1155	0.0530	0.0032	1.0000	1.0000	0.0000	0.2507	1.0000	0.2937	0.0000	0.2350	0.0000	0.1417	0.0000	0.2851	0.2546	0.0042	0.0000	0.0667	0.0000	1.0000	0.0376	0.0069	0.8015	1.0000	0.0100	0.2321	0.0063	0.0160	0.0074	0.0160	0.0034	0.0185	1.0000	0.0044	0.0025	0.0057	0.1329	0.0079	0.0328	0.0173	0.4396	0.0239	0.0063	0.0056	0.0000	1.0000	1.0000	0.0126	1.0000	0.0037	1.0000	0.0842	0.3278	0.2025	1.0000	1.0000	0.2658	1.0000	0.0926	0.1864	1.0000	0.0528	0.0086	1.0000	0.3152	0.0614	0.2157	0.0724	0.1404	0.0631	0.0000	0.4142	0.1524	0.4560	0.0892	0.0070	0.0166	0.3061	0.0068	0.0058	0.4585	0.0043	0.0632	0.0654	0.1212	0.4477	0.3147	0.0161	0.0330	0.2513	0.5357	0.0000	0.0977	0.0483	0.2500	0.1500	0.2081	0.1631	0.0078	0.0459	1.0000	0.1356	0.0021	1.0000	0.0976	1.0000	0.6203	0.0000	0.0000	0.0404	1.0000	0.1677	0.1124	1.0000	0.5672	0.0190	0.0000	1.0000	0.4460	0.2762	1.0000	0.0049	0.0111	0.4384	0.0000	0.2210	0.0054	0.0552	0.0000	0.1225	0.2923
Bolinopsis_infundibulum	0.7100	1.0000	1.0000	0.0362	0.0232	0.8764	0.8401	1.0000	0.0247	0.0930	0.0133	1.0000	1.0000	1.0000	0.0000	0.0181	0.3874	1.0000	1.0000	0.4816	1.0000	1.0000	0.7734	1.0000	0.3203	0.8204	1.0000	1.0000	1.0000	0.0000	0.0000	1.0000	0.1621	0.2117	0.0000	0.0000	0.4560	1.0000	0.0000	1.0000	1.0000	1.0000	0.0000	0.5763	1.0000	1.0000	0.1154	0.0000	1.0000	0.6516	1.0000	1.0000	0.0000	1.0000	0.1429	0.8131	0.0000	1.0000	1.0000	1.0000	0.7252	1.0000	1.0000	0.1392	1.0000	0.6990	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3950	1.0000	1.0000	1.0000	0.0074	0.0267	1.0000	0.0062	0.2308	0.1947	1.0000	0.4659	1.0000	0.0119	1.0000	1.0000	1.0000	0.2829	1.0000	1.0000	0.0047	1.0000	1.0000	0.4756	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1301	0.0045	0.0060	0.4769	1.0000	1.0000	1.0000	1.0000	0.0203	1.0000	0.0088	1.0000	0.0066	0.0056	1.0000	0.2722	1.0000	0.0671	1.0000	1.0000	1.0000	0.0055	1.0000	0.5864	0.0000	0.3886	0.3879	0.0037	1.0000	1.0000	0.3966	0.0490	0.0161	1.0000	1.0000	1.0000	0.0100	1.0000	1.0000	1.0000	0.0063	0.7411	1.0000	0.0000	1.0000	0.3532	1.0000	0.6681	1.0000	1.0000	0.7431	1.0000	1.0000	0.0147	1.0000	0.0462	0.7081	0.0059	0.3511	1.0000	0.0000	0.8172	1.0000	1.0000	0.0000	0.2030	1.0000	1.0000	1.0000	0.4262	0.3315	1.0000	0.6022	0.0316	1.0000	0.8770
Sycon_coactum	0.3839	0.1992	0.4000	0.4083	0.0014	0.1168	0.0250	0.0909	0.1975	0.0000	1.0000	0.0000	1.0000	1.0000	0.0000	1.0000	1.0000	0.1435	1.0000	0.0234	0.4271	0.0000	1.0000	0.0065	0.0000	1.0000	1.0000	0.1148	1.0000	1.0000	1.0000	0.0258	0.1739	1.0000	1.0000	0.0125	0.0000	1.0000	0.0208	1.0000	0.0128	0.0078	0.0000	0.6075	0.0038	1.0000	0.0641	0.3810	0.0000	0.0065	1.0000	0.0229	1.0000	0.0000	0.0952	0.0024	0.0000	1.0000	0.0000	0.0083	1.0000	0.6697	0.5941	0.0084	1.0000	1.0000	1.0000	0.0000	0.1879	1.0000	0.1908	1.0000	0.0100	1.0000	0.0503	0.0000	1.0000	1.0000	1.0000	0.0000	0.0874	0.0531	0.8111	1.0000	1.0000	0.0079	0.0030	0.0000	0.6146	0.0040	0.0000	1.0000	0.0000	0.0046	0.5091	0.3682	1.0000	1.0000	1.0000	0.6316	0.0134	0.0061	0.0000	0.0081	0.2950	1.0000	0.0324	0.0226	1.0000	0.0066	0.0086	0.0203	1.0000	0.0088	1.0000	0.0066	0.0281	0.6486	0.0570	1.0000	0.0122	1.0000	0.4185	1.0000	0.0028	0.0068	1.0000	0.0930	0.0044	1.0000	1.0000	0.4262	1.0000	0.0307	1.0000	0.0323	0.0440	0.0000	0.0089	0.0000	0.0000	0.0000	0.0000	0.0063	0.5635	0.1288	0.0078	0.6714	0.2987	0.0020	0.0000	0.3391	1.0000	1.0000	1.0000	0.2169	1.0000	0.0359	1.0000	1.0000	0.0059	1.0000	0.0114	0.0190	0.1880	0.0033	0.0000	0.4641	1.0000	0.0049	0.5424	0.0180	0.0000	0.0000	0.2703	0.0000	0.0211	0.0000	0.0339
Monosiga_ovata	0.7618	0.0000	1.0000	1.0000	0.7044	1.0000	1.0000	1.0000	0.2469	1.0000	1.0000	1.0000	1.0000	0.3066	1.0000	0.0663	0.0052	0.4388	1.0000	1.0000	0.0208	0.0000	1.0000	0.0294	0.0000	1.0000	0.1042	1.0000	1.0000	1.0000	1.0000	0.6131	1.0000	0.3577	1.0000	0.2687	1.0000	1.0000	1.0000	0.3677	1.0000	1.0000	1.0000	1.0000	0.0115	1.0000	0.0556	1.0000	1.0000	1.0000	1.0000	0.4114	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5656	1.0000	1.0000	0.3575	0.0000	1.0000	0.4935	1.0000	1.0000	0.5899	1.0000	1.0000	1.0000	1.0000	1.0000	0.2526	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0057	1.0000	1.0000	0.7254	1.0000	1.0000	1.0000	1.0000	0.0112	0.0000	1.0000	0.7228	1.0000	0.7161	0.6407	1.0000	1.0000	0.0669	1.0000	1.0000	1.0000	0.6959	1.0000	1.0000	1.0000	1.0000	1.0000	0.0862	1.0000	0.3478	1.0000	1.0000	1.0000	0.0393	0.0045	1.0000	1.0000	1.0000	1.0000	1.0000	0.0352	0.0055	1.0000	0.0068	1.0000	1.0000	1.0000	0.3643	1.0000	0.5058	0.8159	1.0000	1.0000	1.0000	0.0256	0.0179	0.0000	1.0000	1.0000	1.0000	0.0625	1.0000	1.0000	0.0078	0.6148	1.0000	1.0000	1.0000	1.0000	1.0000	0.6545	0.6551	1.0000	1.0000	0.1390	0.0462	1.0000	1.0000	1.0000	0.6287	0.0190	0.4256	0.4850	1.0000	1.0000	0.0526	0.0049	1.0000	1.0000	0.0410	1.0000	1.0000	0.1381	0.0421	1.0000	1.0000
Hormathia_digitata	0.7034	1.0000	1.0000	0.6822	1.0000	0.0014	1.0000	1.0000	0.0247	1.0000	0.0000	0.0000	1.0000	0.2336	0.0076	0.0120	0.3665	1.0000	1.0000	0.5151	1.0000	0.0000	0.0352	0.6667	0.0391	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	0.5655	0.3676	1.0000	0.0244	0.0000	0.3120	1.0000	0.0000	0.0090	0.1795	1.0000	1.0000	1.0000	0.2423	1.0000	1.0000	0.4000	0.3485	1.0000	0.3373	0.0286	0.0000	1.0000	0.4762	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.2443	1.0000	0.0000	1.0000	1.0000	1.0000	0.6583	0.3208	1.0000	0.1031	0.3364	1.0000	0.6792	1.0000	0.0428	0.0074	1.0000	0.4358	1.0000	1.0000	1.0000	0.3929	1.0000	1.0000	0.0079	0.5164	0.5937	1.0000	0.0040	0.6995	1.0000	0.0236	1.0000	1.0000	1.0000	1.0000	1.0000	0.3438	0.0211	0.2107	0.0061	1.0000	1.0000	1.0000	1.0000	0.3009	1.0000	0.0000	0.1353	1.0000	0.0051	1.0000	1.0000	1.0000	0.0066	0.0000	1.0000	1.0000	1.0000	1.0000	0.5049	1.0000	0.0141	1.0000	0.4807	0.6949	0.2558	1.0000	1.0000	1.0000	1.0000	0.8038	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.4207	0.4734	1.0000	1.0000	0.4378	0.0000	1.0000	0.3844	1.0000	0.6892	1.0000	1.0000	1.0000	0.7739	1.0000	1.0000	0.0090	1.0000	0.3602	0.0059	1.0000	0.1253	0.0000	0.2689	1.0000	0.0719	1.0000	0.0301	0.0049	1.0000	0.8288	0.5328	0.4807	0.4865	1.0000	1.0000	0.7233	1.0000
Petromyzon_marinus	0.5235	1.0000	1.0000	1.0000	0.0041	0.0769	1.0000	0.0966	1.0000	0.2419	1.0000	0.0741	0.0000	1.0000	1.0000	0.0120	0.0262	0.1097	0.0135	0.2542	1.0000	1.0000	0.0000	0.1307	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0000	0.0730	1.0000	0.0250	0.0080	1.0000	0.0104	1.0000	1.0000	1.0000	0.0000	0.4455	0.0038	1.0000	1.0000	0.0638	1.0000	0.0000	1.0000	0.0057	0.0000	1.0000	1.0000	0.5510	0.1778	0.0000	0.0020	1.0000	0.0000	0.0090	1.0000	1.0000	1.0000	0.1414	0.4092	0.0000	1.0000	0.0069	0.0954	1.0000	1.0000	0.2116	1.0000	0.0160	1.0000	0.3155	0.0000	1.0000	0.0070	0.0708	0.6952	0.0057	0.0598	1.0000	0.0000	0.0749	0.0372	0.0080	0.0016	1.0000	0.0142	1.0000	0.3659	0.5174	0.3720	0.2981	1.0000	0.0316	0.0033	1.0000	1.0000	1.0000	1.0000	1.0000	0.4769	0.0169	1.0000	1.0000	0.0086	0.0609	1.0000	0.1491	1.0000	1.0000	0.0000	1.0000	0.1329	0.6527	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0044	0.4397	1.0000	0.0000	0.0000	1.0000	1.0000	0.0323	1.0000	0.2000	1.0000	1.0000	0.3225	0.0000	0.0000	1.0000	0.0051	0.0987	0.0000	0.0212	1.0000	1.0000	0.3129	0.3333	1.0000	0.7274	0.2058	1.0000	0.0147	1.0000	0.0000	1.0000	1.0000	0.0000	0.1276	1.0000	1.0000	0.6379	1.0000	1.0000	1.0000	1.0000	1.0000	0.5465	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000
Aiptasia_pallida	0.4506	1.0000	1.0000	0.0026	1.0000	1.0000	0.0250	0.0057	1.0000	1.0000	0.0267	0.0000	1.0000	1.0000	0.1061	0.0120	0.0052	0.6118	1.0000	1.0000	1.0000	0.0000	1.0000	0.0098	0.0000	0.0000	1.0000	1.0000	0.0385	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0080	0.0000	0.0312	0.0045	0.0192	1.0000	0.0069	0.0031	0.0000	1.0000	0.4145	0.0000	0.0000	1.0000	1.0000	0.0114	0.0000	0.0026	0.0000	0.0024	0.0000	0.0000	1.0000	0.0083	1.0000	0.6833	1.0000	0.6076	1.0000	0.0040	1.0000	0.7986	0.0000	1.0000	0.0000	1.0000	0.0050	0.0205	1.0000	0.5775	1.0000	0.0160	0.0000	0.0123	0.0035	0.0044	0.0076	1.0000	1.0000	0.0079	0.8388	0.0058	1.0000	0.0040	1.0000	0.0309	0.0000	1.0000	1.0000	0.0014	0.0000	1.0000	1.0000	0.0842	0.0033	0.0061	0.6087	0.0081	0.4797	0.0000	0.0000	0.0169	0.0000	1.0000	0.0086	0.0051	1.0000	1.0000	0.0294	0.0000	0.0000	1.0000	0.0570	1.0000	1.0000	0.0098	1.0000	0.0141	0.0028	0.0023	0.0000	0.0000	1.0000	1.0000	0.0037	1.0000	0.0000	0.8466	0.0070	0.0323	0.0440	1.0000	0.0179	0.0000	1.0000	1.0000	0.0000	0.0063	0.7360	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	0.0000	0.9061	1.0000	1.0000	0.1084	0.2647	0.3543	1.0000	0.0062	0.0059	0.1221	0.0068	0.0000	0.0026	1.0000	1.0000	0.0000	1.0000	0.0728	0.0000	0.0420	1.0000	0.0000	0.0054	0.0221	0.0000	0.0000	0.0000
Aurelia_aurita	0.6156	0.0000	1.0000	0.6744	1.0000	0.0014	1.0000	0.0057	0.0247	1.0000	0.1867	1.0000	0.8152	0.1825	0.0000	0.0120	0.4712	0.0169	0.0203	0.0334	0.6562	0.0000	0.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0128	1.0000	0.0000	0.7321	1.0000	0.0000	1.0000	0.1313	0.0080	0.0000	0.0208	0.4798	1.0000	1.0000	0.0000	1.0000	0.6885	1.0000	0.0043	0.6724	0.1364	0.0000	0.2012	1.0000	0.0353	0.2322	0.3000	1.0000	0.0000	0.0000	1.0000	0.0208	1.0000	0.2398	0.0000	0.0000	0.0000	1.0000	0.6799	0.0036	0.2919	1.0000	0.0000	0.0000	1.0000	1.0000	0.0314	0.0053	1.0000	0.0160	1.0000	1.0000	1.0000	1.0000	0.5491	1.0000	1.0000	1.0000	1.0000	0.2853	1.0000	0.0080	1.0000	0.6685	0.0000	0.8777	1.0000	0.0014	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0081	1.0000	0.0000	1.0000	1.0000	0.0000	0.1155	0.0086	1.0000	0.2935	0.0263	0.0098	0.0066	0.0225	0.0586	1.0000	1.0000	1.0000	1.0000	1.0000	0.0141	1.0000	1.0000	1.0000	0.0000	0.0044	1.0000	0.0037	1.0000	1.0000	0.0000	0.0070	0.0323	1.0000	1.0000	0.0179	0.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.0155	1.0000	0.7039	0.7642	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0147	1.0000	0.0000	1.0000	0.0059	1.0000	0.0251	0.0000	0.7337	0.1296	0.0000	0.0000	1.0000	1.0000	0.0148	0.4895	0.0000	1.0000	1.0000	0.0221	1.0000	1.0000	1.0000
Priapulus_caudatus	0.6208	0.3729	0.1461	0.0026	0.8093	1.0000	0.3969	0.0057	1.0000	0.0000	0.0267	0.0000	0.8515	0.4161	0.0000	0.0120	0.0000	1.0000	0.3784	1.0000	1.0000	0.0000	0.7266	1.0000	0.0000	1.0000	1.0000	1.0000	0.2756	1.0000	0.0000	0.8571	0.5652	0.3066	0.0244	0.4062	1.0000	0.0000	0.0208	0.2063	0.0128	0.0078	0.3379	1.0000	0.1769	0.6954	0.0000	1.0000	1.0000	1.0000	0.1953	1.0000	0.0000	0.8153	0.3571	1.0000	1.0000	0.0000	1.0000	0.0042	0.6870	0.4118	1.0000	0.0000	0.0000	1.0000	0.4125	1.0000	1.0000	0.0000	0.0000	0.8349	1.0000	1.0000	0.0000	0.0428	0.2353	0.5080	0.0000	0.3333	1.0000	0.2478	1.0000	0.0057	0.4252	0.0079	0.0358	0.1816	0.8560	1.0000	0.2817	0.0000	0.1368	0.1942	1.0000	1.0000	0.7580	0.8167	0.0078	0.0316	0.0100	0.0061	0.0000	0.0081	1.0000	0.3012	0.1944	0.0960	1.0000	1.0000	1.0000	1.0000	0.4457	0.0702	0.3922	0.0066	1.0000	1.0000	1.0000	1.0000	1.0000	0.1042	1.0000	0.0141	0.0083	1.0000	1.0000	0.0000	0.0044	1.0000	1.0000	1.0000	0.8712	0.8580	1.0000	0.0323	0.0330	1.0000	0.0179	0.0000	1.0000	1.0000	0.0000	0.0063	1.0000	0.0043	0.0000	1.0000	1.0000	0.4971	0.8076	1.0000	1.0000	1.0000	1.0000	1.0000	0.0147	1.0000	0.0000	0.4472	1.0000	0.1221	1.0000	0.0000	0.5457	1.0000	0.2590	0.0000	0.0000	0.5388	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000
Beroe_abyssicola	0.2983	0.0000	0.0000	0.0000	0.0123	0.4327	0.1310	0.0795	0.0247	0.1535	1.0000	1.0000	0.8581	1.0000	0.0909	0.0181	0.0262	0.0000	0.0135	0.2140	1.0000	0.0468	0.0000	1.0000	0.0000	0.0479	0.2240	0.1148	1.0000	0.0000	0.0000	0.0000	0.0000	0.6058	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	1.0000	0.4141	0.0000	0.3583	0.0346	0.0629	0.0427	0.8155	0.0303	0.0161	0.0237	0.1543	0.0000	0.2612	0.0000	0.4126	0.0000	0.0874	1.0000	0.0042	0.4885	1.0000	0.1771	0.0042	0.0000	0.7677	1.0000	0.0252	0.0694	0.0069	0.0038	0.2181	0.0050	1.0000	0.0063	0.0160	0.0074	0.0267	1.0000	0.0000	0.0000	0.0088	1.0000	0.0455	0.6611	0.0000	0.0030	0.0461	0.0108	0.4741	0.0078	1.0000	0.0047	0.0061	0.8333	0.0070	0.0531	1.0000	1.0000	1.0000	1.0000	0.0123	0.5326	0.0163	0.0068	0.0000	0.1759	0.1186	0.0000	0.4422	0.0000	0.0508	0.2717	0.0088	0.0686	0.0066	0.0000	1.0000	0.0570	0.0126	0.0183	0.0130	1.0000	1.0000	0.0028	0.0431	0.0678	0.0000	0.0000	0.0000	0.0037	0.0048	0.0231	0.3943	0.5664	0.4032	1.0000	1.0000	0.0179	0.0100	0.0000	0.0000	0.0000	1.0000	0.0558	1.0000	0.0000	1.0000	1.0000	0.8919	0.0000	0.6058	1.0000	0.0226	1.0000	1.0000	1.0000	0.0135	0.0615	0.4534	0.0059	0.5344	0.2187	0.0095	0.8225	0.0698	0.0144	0.0000	0.0000	0.0049	0.0221	0.1381	0.4016	0.0000	1.0000	0.0773	0.0316	0.0316	0.0089
Sycon_ciliatum	0.1774	0.0000	0.0000	0.0000	0.0014	0.0014	0.6455	0.0057	0.0123	0.0000	1.0000	0.0000	0.0660	1.0000	0.0000	0.0120	0.0052	0.0000	1.0000	0.0401	0.0052	0.0000	0.0000	0.0065	0.0000	0.0000	1.0000	0.0000	1.0000	1.0000	0.0000	0.0298	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0208	0.0179	0.0128	0.0078	0.0000	0.0031	0.0038	0.0000	0.0043	0.0000	0.0000	0.0065	1.0000	0.0229	1.0000	0.0000	0.0143	0.0024	0.0000	1.0000	0.0000	0.0083	0.0000	0.2986	0.0037	0.0084	1.0000	0.0000	1.0000	0.0000	0.0260	1.0000	0.0000	0.6916	0.2300	1.0000	0.0063	0.0000	1.0000	1.0000	0.0034	0.0000	0.0140	0.0531	0.0050	1.0000	0.0266	0.0079	0.0060	0.0000	0.0015	0.0040	0.0000	1.0000	0.0047	0.0031	0.0000	0.0084	0.0098	1.0000	0.0078	0.0632	0.0134	0.0061	0.0000	0.0081	0.0023	1.0000	0.0324	0.0226	0.0000	0.0066	0.0086	0.0051	1.0000	0.0088	1.0000	0.0066	0.0281	0.0000	0.0570	1.0000	0.0122	1.0000	0.0000	0.0141	0.0028	0.0068	0.0203	0.0058	0.0044	0.0043	1.0000	0.0412	1.0000	0.0398	0.1329	0.0323	0.0440	0.0256	0.0089	0.0000	0.0000	0.0000	0.0000	0.0250	0.0102	0.0215	0.0078	0.0177	0.0000	0.3929	0.0000	0.3391	0.5967	1.0000	0.0058	0.0000	1.0000	0.0359	1.0000	1.0000	0.0059	0.1679	0.0114	0.0190	0.0418	0.0033	0.0000	0.0000	0.0301	0.0049	0.0111	0.0030	0.0000	0.0000	0.0054	0.0000	0.0000	0.0000	0.0018
