gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META10603-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-6709.300856	-6707.065681	-6708.462158
V2META10603-2-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-23792.563165	-23776.549523	-23787.993438
V2META10683-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-13027.152213	-13026.699953	-13027.251904
V2META10744-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-24681.18802	-24675.601011	-24679.791382
V2META10750-2-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-43141.831188	-43128.311228	-43147.783755
V2META10753-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9292.339906	-9284.42192399999	-9291.594876
V2META10765-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7029.676233	-7026.678448	-7029.713484
V2META10811-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-16172.030044	-16163.955147	-16171.39294
V2META10832-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-26345.624622	-26344.428217	-26352.87313
V2META10834-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-25208.979139	-25205.924365	-25209.370109
V2META10840-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-25488.963961	-25484.1961	-25488.303222
V2META10841-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-6438.162353	-6440.470262	-6438.497992
V2META10852-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-9692.278802	-9693.37989	-9694.330205
V2META10853-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-10697.58682	-10704.901139	-10701.424554
V2META10881-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-13397.578129	-13394.59784	-13401.135311
V2META10895-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-9349.666862	-9349.75796	-9350.394623
V2META10904-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-39199.9436889999	-39191.8731209999	-39197.248249
V2META10924-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17207.454081	-17206.526793	-17206.683521
V2META10924-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-19301.574696	-19296.904363	-19302.915887
V2META10948-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-16221.323128	-16218.409704	-16220.83973
V2META10951-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8011.016476	-8010.165449	-8011.70808
V2META10988-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-34475.711306	-34462.574158	-34482.406486
V2META11031-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-14876.656169	-14876.359636	-14876.213416
V2META11037-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-22070.221355	-22051.311257	-22071.559711
V2META11061-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-15967.344957	-15965.553033	-15961.917795
V2META11066-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-15798.72361	-15799.457427	-15802.413178
V2META11084-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-29269.424207	-29266.160204	-29270.532275
V2META11097-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-30376.760342	-30383.42339	-30382.069867
V2META11101-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17596.801366	-17590.612843	-17595.417634
V2META11108-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17105.161634	-17095.481016	-17105.412196
V2META11124-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-8067.35731	-8067.027423	-8066.469458
V2META11148-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-15906.390189	-15901.849716	-15906.117886
V2META11168-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-5322.917368	-5319.788546	-5323.001159
V2META11171-1-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-11300.116139	-11296.970761	-11298.155565
V2META11191-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-17371.3486	-17370.523859	-17370.234287
V2META11219-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-22952.057756	-22947.952769	-22952.929848
V2META11238-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-10665.164777	-10666.043186	-10668.157187
V2META11242-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-37211.073075	-37216.374265	-37216.93419
V2META11258-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-11814.075605	-11811.815783	-11812.803772
V2META11276-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-10984.394636	-10985.174488	-10982.767395
V2META11289-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14096.338055	-14092.455445	-14097.830335
V2META11348-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-12444.044779	-12441.293438	-12438.867112
V2META11391-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11781.18248	-11776.272716	-11780.73409
V2META11406-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-39783.078252	-39782.457178	-39791.005394
V2META11419-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-11951.556332	-11953.586688	-11956.079286
V2META11511-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-5245.765175	-5246.42647	-5244.253557
V2META11583-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-17319.88235	-17324.98658	-17325.850558
V2META11600-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-22478.850927	-22482.980496	-22483.953365
V2META11658-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-10691.322396	-10686.60667	-10688.891996
V2META11664-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-19774.907281	-19761.846008	-19774.286358
V2META11679-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-50516.742934	-50512.697768	-50516.762932
V2META11690-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11831.863459	-11827.482406	-11831.580708
V2META11707-1-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-19259.482382	-19254.313473	-19261.634097
V2META11726-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-60116.227141	-60097.8480979999	-60117.529485
V2META11746-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-27322.745738	-27328.662238	-27326.29393
V2META11747-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-34125.402157	-34121.864199	-34125.808929
V2META11764-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-12391.346896	-12392.295429	-12391.165872
V2META11778-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-21090.256092	-21087.014996	-21091.774432
V2META11783-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-32437.930235	-32423.896323	-32441.690258
V2META11784-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-19649.653493	-19651.436269	-19655.469336
V2META11786-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-32060.251616	-32065.737229	-32068.036294
V2META11796-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-47370.663417	-47370.407769	-47375.399919
V2META11824-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-31797.352388	-31795.44122	-31805.153732
V2META11856-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-16346.084538	-16340.328212	-16344.220038
V2META11875-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-33365.68735	-33351.846771	-33362.143625
V2META11881-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-27613.289024	-27615.048163	-27617.63604
V2META11882-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-22011.807605	-22008.806305	-22012.376464
V2META11894-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14880.401579	-14876.885619	-14883.126653
V2META11910-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-45797.38675	-45776.2698250001	-45789.497145
V2META11911-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-32986.464272	-32983.046523	-32986.693848
V2META11924-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-20890.107218	-20885.156759	-20887.85776
V2META11934-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-6581.388727	-6580.96986	-6581.864355
V2META11948-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-25117.255196	-25117.999294	-25118.251237
V2META11984-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-13755.213879	-13756.124901	-13760.745042
V2META11992-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-19889.046253	-19889.704904	-19887.552331
V2META11995-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-59841.358498	-59823.8609109999	-59844.425374
V2META12025-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-38596.633814	-38600.701534	-38590.66239
V2META12030-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-8347.93516200001	-8343.543099	-8347.762135
V2META12045-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-15901.499075	-15896.909355	-15901.206973
V2META12048-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-18702.340608	-18701.744772	-18702.214606
V2META12072-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-6680.053278	-6676.887865	-6677.81093
V2META12095-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-8761.030943	-8763.840336	-8760.814582
V2META12097-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7309.70698799999	-7308.83737599999	-7309.219606
V2META12102-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-18306.251796	-18300.038572	-18306.102254
V2META12105-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-30445.674869	-30453.14571	-30448.754991
V2META12106-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9716.576624	-9712.218775	-9713.667321
V2META12118-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-36160.204909	-36155.771059	-36162.919254
V2META12138-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-21980.420867	-21980.140608	-21979.063844
V2META12158-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-17219.293828	-17225.166385	-17221.090554
V2META12167-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-5515.807502	-5515.54966	-5516.427653
V2META12168-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-21524.428861	-21524.095619	-21525.922014
V2META12181-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-12758.046839	-12758.517892	-12759.182329
V2META12192-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-5996.240931	-5996.257594	-5995.963089
V2META12198-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-34912.283756	-34905.952342	-34909.698443
V2META12233-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-14145.17868	-14142.434248	-14144.045359
V2META12239-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-31781.231066	-31775.719201	-31780.825482
V2META12244-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-17757.800798	-17751.262171	-17756.013901
V2META12253-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-29743.410768	-29730.873241	-29744.639224
V2META12256-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-38822.55187	-38818.141745	-38820.19164
V2META12272-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-10918.695256	-10918.174723	-10919.377689
V2META12274-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-16154.175776	-16143.99477	-16156.146189
V2META12278-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-8576.010391	-8577.537135	-8574.002952
V2META12302-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-10776.045179	-10776.644512	-10777.638735
V2META12306-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-19710.008696	-19704.070212	-19710.084783
V2META12309-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-22116.242294	-22110.344866	-22114.622849
V2META12310-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-6836.168577	-6837.212682	-6837.527042
V2META12316-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20262.605025	-20250.555118	-20262.273139
V2META12326-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-27053.769796	-27045.823247	-27049.46619
V2META12337-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14377.320141	-14369.349804	-14377.49061
V2META12362-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-21292.82071	-21291.090239	-21292.901203
V2META12364-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-8394.460448	-8396.89452	-8396.943384
V2META12366-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-16851.263407	-16848.835201	-16853.660601
V2META12370-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-10154.394142	-10153.784746	-10155.768997
V2META12399-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-34866.15516	-34858.994495	-34863.712548
V2META12403-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-21359.57348	-21363.769171	-21362.047917
V2META12408-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8875.78797699999	-8871.410639	-8877.124483
V2META12410-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-12215.383553	-12218.533398	-12210.30296
V2META12423-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-18907.345696	-18911.271133	-18908.649858
V2META12424-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-16117.283469	-16115.170615	-16115.442732
V2META12425-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-11376.592507	-11373.316447	-11372.880848
V2META12428-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-18274.375205	-18269.16991	-18274.320955
V2META12435-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-17142.331654	-17143.676418	-17134.635223
V2META12466-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-17757.227783	-17760.388831	-17758.71852
V2META12473-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9481.74327300001	-9481.59376600001	-9481.79968300001
V2META12490-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-20650.626775	-20648.956179	-20648.969114
V2META12493-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-21181.609268	-21174.286419	-21180.058131
V2META12501-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-13695.601855	-13690.535032	-13698.792849
V2META12508-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-15204.052594	-15205.136736	-15203.898973
V2META12511-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-22014.242162	-22010.02641	-22016.866638
V2META12519-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-20136.968542	-20139.523484	-20137.923864
V2META12520-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-9020.580764	-9020.713996	-9018.823134
V2META12522-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-15653.833029	-15642.267285	-15651.788007
V2META12539-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-24161.094825	-24158.650369	-24160.422928
V2META12541-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11080.763314	-11077.748678	-11082.217624
V2META12547-2-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-16753.658116	-16754.134187	-16748.634281
V2META12562-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-12196.240523	-12195.402309	-12197.230406
V2META12619-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-9846.243004	-9846.606855	-9845.64203
V2META12620-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-35975.212883	-35969.020328	-35970.1252480001
V2META12622-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-23341.855844	-23342.019433	-23339.914819
V2META12629-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11023.720337	-11020.462007	-11026.005677
V2META12646-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-36528.299641	-36537.434359	-36532.8832770001
V2META12654-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-21465.548878	-21460.158779	-21465.159043
V2META12670-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-7380.62264	-7381.950348	-7379.171558
V2META12677-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-15443.922996	-15445.216127	-15446.240155
V2META12680-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-11636.912611	-11634.088493	-11635.08412
V2META12690-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-10808.23321	-10808.801985	-10810.807566
V2META12701-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-45669.300387	-45666.934255	-45667.9624819999
V2META12703-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-19953.849883	-19944.849353	-19953.141635
V2META12709-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-24196.488925	-24194.213105	-24195.186778
V2META12711-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-31678.91999	-31675.845615	-31677.829772
V2META12713-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-17209.251745	-17201.111887	-17204.652771
V2META12724-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-14938.161076	-14935.96591	-14938.961877
V2META12725-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-27130.53364	-27125.529932	-27121.768742
V2META12739-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-5906.381905	-5906.110873	-5905.210229
V2META12772-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-13250.265854	-13246.743654	-13247.279951
V2META12777-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-32442.908265	-32446.773783	-32443.56585
V2META12798-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-22557.269216	-22556.780596	-22560.791846
V2META12815-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-20974.70703	-20975.223539	-20977.035387
V2META12818-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20232.058564	-20227.810617	-20232.129669
V2META12821-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-8551.033313	-8551.820109	-8552.695005
V2META12879-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8848.564932	-8845.255484	-8848.806596
V2META12882-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-4120.601658	-4120.38903	-4122.278143
V2META12886-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-10922.820335	-10923.482586	-10924.81619
V2META12898-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20732.659773	-20728.777427	-20733.330362
V2META12907-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-13192.894958	-13191.556615	-13193.219991
V2META12918-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11923.907776	-11922.27935	-11923.8832
V2META12922-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11113.785374	-11107.074506	-11113.863013
V2META12927-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-11692.330379	-11688.568284	-11691.148982
